timestamp,symbol,strategy,stage,block_reason
2025-12-05T10:02:58.876Z,TON/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:02:58.905Z,FORTHUSD,mean_reversion,attempt,
2025-12-05T10:02:59.315Z,DOTUSDC,mean_reversion,attempt,
2025-12-05T10:02:59.333Z,FORTHUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:02:59.681Z,DOTUSDC,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:00.043Z,KSMEUR,mean_reversion,attempt,
2025-12-05T10:03:00.418Z,DOTUSDT,mean_reversion,attempt,
2025-12-05T10:03:00.419Z,KSMEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:00.818Z,DOTUSDT,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:01.138Z,KSMUSD,mean_reversion,attempt,
2025-12-05T10:03:01.407Z,UNI/USD,vwap_pullback,attempt,
2025-12-05T10:03:01.523Z,KSMUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:01.936Z,XETCZUSD,mean_reversion,attempt,
2025-12-05T10:03:02.025Z,UNI/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:03:02.303Z,XETCZUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:02.668Z,LDOEUR,mean_reversion,attempt,
2025-12-05T10:03:02.867Z,SOL/EUR,vwap_pullback,attempt,
2025-12-05T10:03:03.020Z,ETHFIEUR,mean_reversion,attempt,
2025-12-05T10:03:03.042Z,LDOEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:03.498Z,ETHFIEUR,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:03.554Z,SOL/EUR,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
2025-12-05T10:03:03.734Z,LINKEUR,vwap_pullback,attempt,
2025-12-05T10:03:04.130Z,LINKEUR,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:03:04.214Z,ETHFIUSD,mean_reversion,attempt,
2025-12-05T10:03:04.620Z,ETHFIUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:04.765Z,LINKUSD,vwap_pullback,attempt,
2025-12-05T10:03:05.232Z,LINKUSD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:03:05.345Z,EURCAD,vwap_pullback,attempt,
2025-12-05T10:03:05.679Z,EURCAD,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:03:05.947Z,EURCAD,vwap_bounce,attempt,
2025-12-05T10:03:06.333Z,EURCAD,vwap_bounce,attempt,MAX_POSITION
2025-12-05T10:03:06.652Z,LINKUSDC,vwap_pullback,attempt,
2025-12-05T10:03:07.033Z,LINKUSDC,vwap_pullback,attempt,MAX_POSITION
2025-12-05T10:03:07.046Z,EWTUSD,mean_reversion,attempt,
2025-12-05T10:03:07.412Z,EWTUSD,mean_reversion,attempt,MAX_POSITION
2025-12-05T10:03:07.764Z,PENDLE/USD,vwap_pullback,attempt,
2025-12-05T10:03:08.303Z,LINKUSDT,vwap_pullback,attempt,
2025-12-05T10:03:08.349Z,FORTHUSD,sma_trend_ride,attempt,
2025-12-05T10:03:08.611Z,PENDLE/USD,vwap_pullback,attempt,MAX_TOTAL_EXPOSURE
