population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
xstock_spot; AMD/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AMD/USD,15,1426,3438,2012,-37.11064609519366,1.6688578288281963,55.27192134695213,117.96208516811402,3.2900157551096765,20.82124151541409,70.48438385248824,131.1308332352129,1.3082483004389633,18.05315674763719,69.13996139575772,133.72216447529064,1.2881536872172417,17.07571101359995,53.43924639848618,147.60869565217382
xstock_spot; AMD/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AMD/USD,60,917,3393,2476,-49.24923266126635,19.710043362095586,111.65252075526585,210.29099029964578,9.6430261905609,45.96305610961804,112.8339097458517,210.29099029964578,5.582829843047589,69.10740662587011,138.6732376235855,235.5566293496194,4.9066275446398855,35.58718861209953,107.32110749036082,167.93811768020956
xstock_spot; AMD/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AMD/USD,240,156,3213,3057,9.551949958133132,62.19795107487491,159.64670768675137,273.3637409605374,12.089925709473647,62.19795107487491,159.64670768675137,273.3637409605374,120.36056964087271,159.7389696368723,230.57962986948843,344.3280538462996,4.2783473010094,38.464306033634266,88.22082990698921,124.1036146346233
xstock_spot; AME/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,AME/USD,5,216,1056,840,-16.181742096594842,1.1745033149002104,11.993227366045023,27.205126385508418,1.5732088356634755,5.532958744601801,20.031624369157843,73.42771297866582,-1.2708111998033234,5.191434221125668,14.844014539148187,28.09419784827926,-1.2745701732574943,4.880604825499568,19.605983955371386,74.3287975661146
xstock_spot; AME/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AME/USD,15,52,1046,994,-21.846455021848453,-3.4158393346656046,14.299409068116994,31.67706203105299,2.517961515897227,9.755454424204558,29.150533853663728,47.39092888510423,0.8804610301049733,8.889125078830329,25.149230068819413,34.14129349515318,0.5188352045046865,9.71016316429596,29.20857278095945,54.39376584301242
xstock_spot; AME/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AME/USD,60,0,1001,1001,,,,,,,,,,,,,,,,
xstock_spot; AME/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AME/USD,240,0,821,821,,,,,,,,,,,,,,,,
xstock_spot; AMGN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,AMGN/USD,5,1004,1560,556,-13.415225435534639,0.684884602656366,15.866194770996605,46.91755332623881,1.14159423148541,6.115792181123902,22.890328341187658,61.81095633650776,-0.4571451041559538,5.359154820272494,21.766289403506224,56.27227826108003,-0.7992275357289191,4.5082777446064926,19.017976562776717,60.82197848461808
xstock_spot; AMGN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AMGN/USD,15,526,1550,1024,-27.232815426071475,3.2480226207187712,26.314499799493518,60.93879301098836,2.2133778177574337,12.746842622488597,42.60621383491814,107.04090098526879,1.370614678790627,12.635304622219401,38.66937225701195,73.28093968386406,0.22601573934133423,8.760584152958106,40.47456336588484,114.04130128270768
xstock_spot; AMGN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AMGN/USD,60,0,1505,1505,,,,,,,,,,,,,,,,
xstock_spot; AMGN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AMGN/USD,240,0,1325,1325,,,,,,,,,,,,,,,,
xstock_spot; AMT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,AMT/USD,5,672,1353,681,-22.6903855848648,-0.712582521164018,19.94801624162745,59.26969551344788,1.6906037534690779,9.311578274449062,30.716865410488015,75.02175935433,-1.6960363674100032,5.984532930317643,25.65385577029144,71.25960167686279,-1.4156479778582007,7.4851303792039525,27.12177427418005,64.51479855139146
xstock_spot; AMT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AMT/USD,15,238,1343,1105,-32.01306975058826,-5.2959376849004425,26.47298349515515,44.517066517755836,3.4482612416792957,13.706641884001503,38.83453031304086,59.62782234438223,-0.08538737405339089,10.757073682980955,39.06911841825478,61.17178527371202,1.1419177610603182,16.339618258257026,44.36354177833735,71.18534430734417
xstock_spot; AMT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AMT/USD,60,0,1298,1298,,,,,,,,,,,,,,,,
xstock_spot; AMT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AMT/USD,240,0,1118,1118,,,,,,,,,,,,,,,,
xstock_spot; AMZN/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,AMZN/USD,5,1919,3548,1629,-13.35114012175187,0.19368209021930483,12.552371610311752,35.34580569999759,0.7787737436197872,5.298481102085084,18.171489003155905,49.41139425671855,0.21788726367955066,5.103042198233432,18.371759451385028,46.310638359590826,0.0,5.297129740440276,18.826780197909844,49.98295918073173
xstock_spot; AMZN/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AMZN/USD,15,1583,3538,1955,-23.472481158842708,1.5678281660336246,21.525143777759492,50.41058228011093,1.5731063029855719,9.83748475189783,30.253546141494777,65.7111601670071,1.7637376236074864,11.414177195261388,32.05931382216186,64.00515061003757,1.1801545402698732,9.822796746690177,32.3383603899503,79.14596358116862
xstock_spot; AMZN/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AMZN/USD,60,1344,3493,2149,-33.151478560201284,2.1498604403236143,41.28009319797199,77.80512590572906,3.920915339422293,19.717388765349007,51.907842372000864,96.90786386999012,4.6694672326346165,23.5404031788089,53.664560009982324,104.37451540325857,4.488684899298213,20.103247995272856,58.55471134891966,105.98934558592147
xstock_spot; AMZN/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AMZN/USD,240,624,3313,2689,-34.10230311305706,0.19308746862289894,88.4376397216191,108.79496992141793,3.9251634845878236,24.503800652291297,93.71687627093111,115.5830988024734,9.854389967244083,36.00154278887268,102.16529630968228,126.84904829137844,7.67215129366472,42.68818046526235,94.55374739718228,157.07995608404707
xstock_spot; ANET/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,ANET/USD,5,1285,1860,575,-23.55900733709637,0.0,22.88718098545321,98.38750857807119,2.0615527958485202,11.347225087683377,37.5244224967375,115.49142446338655,-1.0364949912187171,8.406893652794789,30.98313943309217,115.38442249790377,-1.0762006278648428,8.856934458684185,32.77492091631307,100.98017052991493
xstock_spot; ANET/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,ANET/USD,15,937,1850,913,-43.653600252036895,-0.5184839529215335,44.27909315954848,174.5785343504265,3.3869357905906843,23.00695559122601,67.98644126233233,200.0508996635973,0.26092695406010336,18.19626335887614,64.73500638609762,197.16443418541223,1.0451030439615483,18.630521654606767,61.789358958207885,204.18274685047592
xstock_spot; ANET/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,ANET/USD,60,218,1805,1587,-103.3833506530948,26.60903782471302,188.65776873309903,381.42974922211596,15.100202977110788,52.70321470977058,193.97368134929783,381.42974922211596,6.782523561561283,64.86625761454644,229.2099184186672,455.58935684090716,2.4800924238085345,47.27847821155928,179.6175948723864,261.58885361191767
xstock_spot; ANET/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,ANET/USD,240,0,1625,1625,,,,,,,,,,,,,,,,
xstock_spot; AON/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,AON/USD,5,979,1462,483,-21.583208474304616,0.0,24.50992683234746,73.44785091442051,1.654319694833096,9.908654590493615,34.000824728735786,75.60263166693812,-0.6222249979950243,7.95131349582423,30.489981223510657,87.30407867753313,-0.30527267610436226,7.946453131207898,29.837156800314844,65.73633517492213
xstock_spot; AON/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,AON/USD,15,512,1452,940,-41.37767740320264,4.174057679439125,77.96938596542446,204.33384509501482,3.8790084401760794,21.187686866433467,91.00916276458095,204.33384509501482,0.9438385777176264,15.818820453581406,81.54031124254243,219.41790653168192,0.3243729157795807,13.821509724721292,54.3098043980146,105.1704795527614
xstock_spot; AON/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,AON/USD,60,11,1407,1396,14.898503941895846,34.16255163203763,186.23417721518987,225.14239702836306,14.898503941895846,34.16255163203763,186.23417721518987,225.14239702836306,55.56331579519291,59.70079730453604,270.9651898734178,297.95630063009935,4.659542743540301,10.245265445515406,67.91925860099025,93.94382459427632
xstock_spot; AON/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,AON/USD,240,0,1227,1227,,,,,,,,,,,,,,,,
xstock_spot; APD/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,APD/USD,5,498,1208,710,-14.66955344762677,0.0,14.28959292478216,30.07472011809077,1.3145098616302864,7.52457631613801,21.018903703325044,38.41460209021648,-0.6539154044379325,6.14130801838586,20.43244340214634,38.12539146361899,-0.9864807327146785,5.32824050510583,20.674690023734676,49.51216304363307
xstock_spot; APD/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,APD/USD,15,197,1198,1001,-31.873890753934653,-0.9850922703102949,19.080131169595393,32.4459071753665,2.2178492033275714,11.153391943313773,32.17436541471197,48.704439292047965,0.0,10.002581311305825,24.790427025329187,35.751733173806066,0.26186886937784615,12.650325294079057,41.46455314359466,54.547098217556474
xstock_spot; APD/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,APD/USD,60,11,1153,1142,-68.90148553557296,-61.907399563391195,-31.343868355752093,-28.861273473928414,31.343868355752093,61.907399563391195,68.90148553557296,69.29237772837116,-0.16288767266114945,7.170327879539862,8.657301535446305,16.13390188785391,62.03473945409321,79.36378599481819,83.88851786092388,84.03388696982927
xstock_spot; APD/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,APD/USD,240,0,973,973,,,,,,,,,,,,,,,,
xstock_spot; APO/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,APO/USD,5,588,1276,688,-27.544496945420825,0.7519148996948388,26.162799761309437,65.46405425153343,1.5230695227592683,12.35070979368147,38.06699027071538,77.65435401981347,-2.753200721070436,9.833213921460748,34.60090950315346,80.66769239283342,-2.272789138858089,7.495998303966855,35.75127556598048,77.70346945594525
xstock_spot; APO/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,APO/USD,15,197,1266,1069,-56.2923008131455,8.266947241843958,46.70675046533867,71.34348545733766,5.28274196879952,32.65740107845527,63.26177700733227,95.90073991811262,-2.2838728432710287,34.19452887538199,59.352386182847106,101.79572813528536,-1.5051400716954433,14.809751651856384,67.88781490846453,106.80879599880842
xstock_spot; APO/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,APO/USD,60,0,1221,1221,,,,,,,,,,,,,,,,
xstock_spot; APO/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,APO/USD,240,0,1041,1041,,,,,,,,,,,,,,,,
xstock_spot; APP/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,APP/USD,5,1484,2321,837,-32.248079084618354,1.2624758016499538,30.00397891868345,86.7851736660777,2.5078961269361377,13.98552455301627,43.60967394416318,97.73700112927112,0.0,12.10321993442287,38.64143458820713,116.7977722571939,0.0,11.513921712845153,43.48942108935817,94.04709981195899
xstock_spot; APP/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,APP/USD,15,1299,2311,1012,-56.05689806172154,2.8256569652462815,56.50265191016324,114.88242160567053,3.832227075319051,25.99681020733602,75.6704223847664,136.53742930491677,2.802359509777476,25.570542734769663,76.72352461434251,146.89196790470734,1.432387218146092,21.457165732586823,74.75901155499054,137.90931989924425
xstock_spot; APP/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,APP/USD,60,738,2266,1528,-103.83508358368442,16.172996768010208,105.36755193832063,165.09686525506405,9.209387442861706,57.418722459314786,130.0270151764375,279.1019440877672,8.066540819542833,55.88058890143577,143.98685987203177,227.27955204307437,5.549560954265953,52.52923112436137,148.1412754376188,296.4885684969889
xstock_spot; APP/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,APP/USD,240,0,2086,2086,,,,,,,,,,,,,,,,
xstock_spot; ARCT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,ARCT/USD,5,164,933,769,-102.86978335047282,13.959472486732016,141.85787738998908,323.41747891797206,10.315892850361276,50.22020598796306,182.92981133729504,419.36715597905294,-10.442427046604138,45.05181059701879,218.79497074124825,388.7592608488454,-17.40345412066424,28.058396294332045,142.74837691551613,379.9111830221253
xstock_spot; ARCT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,ARCT/USD,15,30,923,893,-319.0879068952519,164.37732667233809,351.2003147892487,427.9907932105039,18.582605662267436,222.2534265602094,403.28901548458305,492.0166075472605,77.59324045526705,305.14400263940144,480.68396428277225,664.6383097025299,-25.565969518300143,21.78379374440431,326.02862670274374,525.7622633069922
